timestamp,system_time,machine_id,logical_clock,event_type,queue_length,message,vm_id,clock_rate,time_since_start,prev_lc,lc_jump
2025-02-27 18:22:24,1740698544.0,2,45,receive,0,2025-02-27 18:22:24.f - M2 [LC:45] Received message. Queue length: 0,2,4,8.0,30.0,6.0
2025-02-27 18:22:24,1740698544.0,1,44,send_one,0,2025-02-27 18:22:24.f - M1 [LC:44] Sent message to VM 2,1,5,8.0,46.0,-2.0
2025-02-27 18:22:24,1740698544.0,2,47,internal,0,2025-02-27 18:22:24.f - M2 [LC:47] Internal event,2,4,8.0,34.0,4.0
2025-02-27 18:22:24,1740698544.0,1,45,internal,0,2025-02-27 18:22:24.f - M1 [LC:45] Internal event,1,5,8.0,44.0,1.0
2025-02-27 18:22:24,1740698544.0,1,42,receive,0,2025-02-27 18:22:24.f - M1 [LC:42] Received message. Queue length: 0,1,5,8.0,43.0,-1.0
2025-02-27 18:22:24,1740698544.0,1,43,internal,0,2025-02-27 18:22:24.f - M1 [LC:43] Internal event,1,5,8.0,40.0,3.0
2025-02-27 18:22:24,1740698544.0,2,46,internal,0,2025-02-27 18:22:24.f - M2 [LC:46] Internal event,2,4,8.0,38.0,-1.0
2025-02-27 18:22:25,1740698545.0,1,51,internal,0,2025-02-27 18:22:25.f - M1 [LC:51] Internal event,1,5,9.0,45.0,6.0
2025-02-27 18:22:25,1740698545.0,1,47,internal,0,2025-02-27 18:22:25.f - M1 [LC:47] Internal event,1,5,9.0,51.0,-4.0
2025-02-27 18:22:25,1740698545.0,1,49,receive,0,2025-02-27 18:22:25.f - M1 [LC:49] Received message. Queue length: 0,1,5,9.0,47.0,2.0
2025-02-27 18:22:25,1740698545.0,1,50,internal,0,2025-02-27 18:22:25.f - M1 [LC:50] Internal event,1,5,9.0,49.0,1.0
2025-02-27 18:22:25,1740698545.0,0,41,receive,0,2025-02-27 18:22:25.f - M0 [LC:41] Received message. Queue length: 0,0,2,9.0,16.0,3.0
2025-02-27 18:22:25,1740698545.0,1,52,internal,0,2025-02-27 18:22:25.f - M1 [LC:52] Internal event,1,5,9.0,50.0,2.0
2025-02-27 18:22:25,1740698545.0,0,42,send_one,0,2025-02-27 18:22:25.f - M0 [LC:42] Sent message to VM 2,0,2,9.0,19.0,1.0
2025-02-27 18:22:25,1740698545.0,2,48,send_one,0,2025-02-27 18:22:25.f - M2 [LC:48] Sent message to VM 1,2,4,9.0,37.0,2.0
2025-02-27 18:22:25,1740698545.0,2,49,internal,0,2025-02-27 18:22:25.f - M2 [LC:49] Internal event,2,4,9.0,41.0,-1.0
2025-02-27 18:22:25,1740698545.0,2,50,receive,0,2025-02-27 18:22:25.f - M2 [LC:50] Received message. Queue length: 0,2,4,9.0,39.0,2.0
2025-02-27 18:22:26,1740698546.0,0,44,internal,0,2025-02-27 18:22:26.f - M0 [LC:44] Internal event,0,2,10.0,25.0,-2.0
2025-02-27 18:22:26,1740698546.0,2,56,receive,1,2025-02-27 18:22:26.f - M2 [LC:56] Received message. Queue length: 1,2,4,10.0,44.0,1.0
2025-02-27 18:22:26,1740698546.0,2,55,receive,1,2025-02-27 18:22:26.f - M2 [LC:55] Received message. Queue length: 1,2,4,10.0,46.0,-2.0
2025-02-27 18:22:26,1740698546.0,1,53,internal,0,2025-02-27 18:22:26.f - M1 [LC:53] Internal event,1,5,10.0,55.0,-2.0
2025-02-27 18:22:26,1740698546.0,1,54,send_one,0,2025-02-27 18:22:26.f - M1 [LC:54] Sent message to VM 2,1,5,10.0,53.0,1.0
2025-02-27 18:22:26,1740698546.0,1,55,send_one,0,2025-02-27 18:22:26.f - M1 [LC:55] Sent message to VM 2,1,5,10.0,57.0,-2.0
2025-02-27 18:22:26,1740698546.0,1,56,send_one,0,2025-02-27 18:22:26.f - M1 [LC:56] Sent message to VM 2,1,5,10.0,52.0,4.0
2025-02-27 18:22:26,1740698546.0,0,43,internal,0,2025-02-27 18:22:26.f - M0 [LC:43] Internal event,0,2,10.0,23.0,-1.0
2025-02-27 18:22:26,1740698546.0,1,57,internal,0,2025-02-27 18:22:26.f - M1 [LC:57] Internal event,1,5,10.0,56.0,1.0
2025-02-27 18:22:26,1740698546.0,2,52,internal,0,2025-02-27 18:22:26.f - M2 [LC:52] Internal event,2,4,10.0,40.0,3.0
2025-02-27 18:22:26,1740698546.0,2,51,internal,0,2025-02-27 18:22:26.f - M2 [LC:51] Internal event,2,4,10.0,43.0,-1.0
2025-02-27 18:22:27,1740698547.0,1,59,send_all,0,2025-02-27 18:22:27.f - M1 [LC:59] Sent messages to all VMs,1,5,11.0,54.0,5.0
2025-02-27 18:22:27,1740698547.0,1,60,internal,0,2025-02-27 18:22:27.f - M1 [LC:60] Internal event,1,5,11.0,59.0,1.0
2025-02-27 18:22:27,1740698547.0,1,61,send_one,0,2025-02-27 18:22:27.f - M1 [LC:61] Sent message to VM 2,1,5,11.0,60.0,1.0
2025-02-27 18:22:27,1740698547.0,1,62,internal,0,2025-02-27 18:22:27.f - M1 [LC:62] Internal event,1,5,11.0,61.0,1.0
2025-02-27 18:22:27,1740698547.0,0,60,receive,0,2025-02-27 18:22:27.f - M0 [LC:60] Received message. Queue length: 0,0,2,11.0,26.0,-1.0
2025-02-27 18:22:27,1740698547.0,2,57,receive,0,2025-02-27 18:22:27.f - M2 [LC:57] Received message. Queue length: 0,2,4,11.0,42.0,4.0
2025-02-27 18:22:27,1740698547.0,2,58,internal,0,2025-02-27 18:22:27.f - M2 [LC:58] Internal event,2,4,11.0,51.0,-4.0
2025-02-27 18:22:27,1740698547.0,2,60,receive,0,2025-02-27 18:22:27.f - M2 [LC:60] Received message. Queue length: 0,2,4,11.0,47.0,2.0
2025-02-27 18:22:27,1740698547.0,2,62,receive,0,2025-02-27 18:22:27.f - M2 [LC:62] Received message. Queue length: 0,2,4,11.0,49.0,1.0
2025-02-27 18:22:27,1740698547.0,1,58,internal,0,2025-02-27 18:22:27.f - M1 [LC:58] Internal event,1,5,11.0,62.0,-4.0
2025-02-27 18:22:27,1740698547.0,0,45,internal,0,2025-02-27 18:22:27.f - M0 [LC:45] Internal event,0,2,11.0,22.0,2.0
2025-02-27 18:22:28,1740698548.0,1,67,receive,0,2025-02-27 18:22:28.f - M1 [LC:67] Received message. Queue length: 0,1,5,12.0,66.0,1.0
2025-02-27 18:22:28,1740698548.0,1,65,internal,0,2025-02-27 18:22:28.f - M1 [LC:65] Internal event,1,5,12.0,67.0,-2.0
2025-02-27 18:22:28,1740698548.0,1,66,internal,0,2025-02-27 18:22:28.f - M1 [LC:66] Internal event,1,5,12.0,68.0,-2.0
2025-02-27 18:22:28,1740698548.0,1,68,internal,0,2025-02-27 18:22:28.f - M1 [LC:68] Internal event,1,5,12.0,64.0,4.0
2025-02-27 18:22:28,1740698548.0,0,64,receive,0,2025-02-27 18:22:28.f - M0 [LC:64] Received message. Queue length: 0,0,2,12.0,18.0,8.0
2025-02-27 18:22:28,1740698548.0,0,65,send_all,0,2025-02-27 18:22:28.f - M0 [LC:65] Sent messages to all VMs,0,2,12.0,24.0,3.0
2025-02-27 18:22:28,1740698548.0,2,63,send_all,0,2025-02-27 18:22:28.f - M2 [LC:63] Sent messages to all VMs,2,4,12.0,45.0,6.0
2025-02-27 18:22:28,1740698548.0,2,64,internal,0,2025-02-27 18:22:28.f - M2 [LC:64] Internal event,2,4,12.0,50.0,2.0
2025-02-27 18:22:28,1740698548.0,2,65,internal,0,2025-02-27 18:22:28.f - M2 [LC:65] Internal event,2,4,12.0,55.0,-2.0
2025-02-27 18:22:28,1740698548.0,2,66,receive,0,2025-02-27 18:22:28.f - M2 [LC:66] Received message. Queue length: 0,2,4,12.0,53.0,1.0
2025-02-27 18:22:28,1740698548.0,1,64,receive,0,2025-02-27 18:22:28.f - M1 [LC:64] Received message. Queue length: 0,1,5,12.0,58.0,6.0
2025-02-27 18:22:29,1740698549.0,0,67,internal,0,2025-02-27 18:22:29.f - M0 [LC:67] Internal event,0,2,13.0,28.0,1.0
2025-02-27 18:22:29,1740698549.0,0,66,send_all,0,2025-02-27 18:22:29.f - M0 [LC:66] Sent messages to all VMs,0,2,13.0,27.0,1.0
2025-02-27 18:22:29,1740698549.0,1,70,receive,0,2025-02-27 18:22:29.f - M1 [LC:70] Received message. Queue length: 0,1,5,13.0,65.0,5.0
2025-02-27 18:22:29,1740698549.0,1,71,send_one,0,2025-02-27 18:22:29.f - M1 [LC:71] Sent message to VM 2,1,5,13.0,70.0,1.0
2025-02-27 18:22:29,1740698549.0,1,72,internal,0,2025-02-27 18:22:29.f - M1 [LC:72] Internal event,1,5,13.0,71.0,1.0
